Número de Pedido	ID del Cliente	Tipo de Compra	SKU	Categoría de Descuento	Ingresos	Unidades	Costo del Producto	Costo de Envio	Costo Empaque	Fecha de Pedido	Fecha de Envio	Fecha de Llegada	País	Ciudad
98081675	838168914	"Normal"	"CB01"	"Non"	222,03	1	9,99	3,99	3	2009-05-25 00:00:00.000	2009-05-28 00:00:00.000	2009-06-10 00:00:00.000	"Ecuador"	"Quito"
98081538	645012493	"Normal"	"CB01"	"Non"	222,03	1	5,89	3,89	3	2009-07-02 00:00:00.000	2009-07-05 00:00:00.000	2009-07-13 00:00:00.000	"Uruguay"	"Montevideo"
98081458	476846252	"Normal"	"CB01"	"Non"	222,03	1	8,58	4,58	3	2009-07-22 00:00:00.000	2009-07-25 00:00:00.000	2009-08-11 00:00:00.000	"Ecuador"	"Quito"
98081366	645012493	"Normal"	"CB01"	"Non"	222,03	1	6,99	6,99	3	2009-08-11 00:00:00.000	2009-08-13 00:00:00.000	2009-08-31 00:00:00.000	"Venezuela"	"Caracas"
98081317	452241159	"Normal"	"CB01"	"Non"	222,03	1	7,25	5,25	3	2009-08-23 00:00:00.000	2009-08-24 00:00:00.000	2009-09-09 00:00:00.000	"Uruguay"	"Montevideo"
98081163	792787007	"Normal"	"CB01"	"Non"	222,03	1	8,68	3,68	3	2009-09-21 00:00:00.000	2009-09-24 00:00:00.000	2009-10-04 00:00:00.000	"Uruguay"	"Montevideo"
98081124	695360223	"Normal"	"CB01"	"Non"	222,03	1	8,9	5,9	3	2009-09-30 00:00:00.000	2009-10-03 00:00:00.000	2016-01-19 00:00:00.000	"Uruguay"	"Montevideo"
98081020	756679382	"Normal"	"CB01"	"Non"	222,03	1	9,89	6,89	3	2009-10-22 00:00:00.000	2009-10-24 00:00:00.000	2009-11-12 00:00:00.000	"Ecuador"	"Quito"
98080761	870227408	"Normal"	"CB01"	"Non"	222,03	1	5,99	3,99	3	2009-12-17 00:00:00.000	2009-12-19 00:00:00.000	2010-01-02 00:00:00.000	"Colombia"	"Medellín"
98080419	126466824	"Normal"	"CB01"	"Non"	222,03	1	9,99	4,99	3	2010-02-24 00:00:00.000	2010-02-27 00:00:00.000	2010-03-12 00:00:00.000	"Ecuador"	"Quito"
98080285	189635244	"Normal"	"CB01"	"Non"	222,03	1	8,68	4,68	3	2010-03-21 00:00:00.000	2010-03-24 00:00:00.000	2010-04-13 00:00:00.000	"Uruguay"	"Montevideo"
98080240	217563390	"Normal"	"CB01"	"Non"	222,03	1	7,12	5,12	3	2010-03-30 00:00:00.000	2010-04-02 00:00:00.000	2010-04-09 00:00:00.000	"Perú"	"Lima"
98080173	514136954	"Normal"	"CB01"	"Non"	222,03	1	5,33	5,33	3	2010-04-13 00:00:00.000	2010-04-16 00:00:00.000	2010-05-02 00:00:00.000	"Venezuela"	"Caracas"
98080016	875729150	"Normal"	"CB01"	"Non"	222,03	1	7,89	6,89	3	2010-05-17 00:00:00.000	2010-05-20 00:00:00.000	2010-06-06 00:00:00.000	"Colombia"	"Medellín"
98079992	395119746	"Normal"	"CB01"	"Non"	222,03	1	9,45	3,45	3	2010-05-20 00:00:00.000	2010-05-23 00:00:00.000	2010-06-04 00:00:00.000	"Argentina"	"Rosario"
98079921	596188269	"Normal"	"CB01"	"Non"	222,03	1	8,33	6,33	3	2010-06-04 00:00:00.000	2010-06-06 00:00:00.000	2010-06-20 00:00:00.000	"Paraguay"	"Asunción"
98079425	869085354	"Normal"	"CB01"	"Non"	222,03	1	10	5	3	2010-09-18 00:00:00.000	2010-09-20 00:00:00.000	2016-04-30 00:00:00.000	"Ecuador"	"Quito"
98079257	234941158	"Normal"	"CB01"	"Non"	222,03	1	8,86	6,86	3	2010-10-27 00:00:00.000	2010-10-30 00:00:00.000	2016-05-08 00:00:00.000	"Colombia"	"Medellín"
98079069	465708582	"Normal"	"CB01"	"Non"	222,03	1	8,65	6,65	3	2010-12-04 00:00:00.000	2010-12-06 00:00:00.000	2010-12-16 00:00:00.000	"Paraguay"	"Asunción"
98079012	536970848	"Normal"	"CB01"	"Non"	222,03	1	9,99	6,99	3	2010-12-17 00:00:00.000	2010-12-20 00:00:00.000	2011-01-04 00:00:00.000	"Uruguay"	"Montevideo"
98078928	347508755	"Normal"	"CB01"	"Non"	222,03	1	5	5	3	2011-01-06 00:00:00.000	2011-01-09 00:00:00.000	2011-01-29 00:00:00.000	"Ecuador"	"Quito"
98078835	318601696	"Normal"	"CB01"	"Non"	222,03	1	6,12	3,12	3	2011-01-26 00:00:00.000	2011-01-29 00:00:00.000	2011-02-09 00:00:00.000	"Colombia"	"Medellín"
98078418	238517106	"Normal"	"CB01"	"Non"	222,03	1	5,12	3,12	3	2011-04-20 00:00:00.000	2011-04-22 00:00:00.000	2011-05-06 00:00:00.000	"Paraguay"	"Asunción"
98078394	395119746	"Normal"	"CB01"	"Non"	222,03	1	6,89	4,89	3	2011-04-27 00:00:00.000	2011-04-28 00:00:00.000	2016-06-30 00:00:00.000	"Venezuela"	"Caracas"
98078302	162737049	"Normal"	"CB01"	"Non"	222,03	1	5,14	3,14	3	2011-05-16 00:00:00.000	2011-05-18 00:00:00.000	2011-05-29 00:00:00.000	"Perú"	"Lima"
98078162	413610234	"Normal"	"CB01"	"Non"	222,03	1	6,75	6,75	3	2011-06-14 00:00:00.000	2011-06-17 00:00:00.000	2011-07-03 00:00:00.000	"Colombia"	"Medellín"
98077948	674803177	"Normal"	"CB01"	"Non"	222,03	1	5,88	4,88	3	2011-07-28 00:00:00.000	2011-07-29 00:00:00.000	2011-08-07 00:00:00.000	"Uruguay"	"Montevideo"
98077920	309017972	"Normal"	"CB01"	"Non"	222,03	1	5,99	4,99	3	2011-08-01 00:00:00.000	2011-08-04 00:00:00.000	2011-08-12 00:00:00.000	"Brasil"	"Rio"
98077871	777931056	"Normal"	"CB01"	"Non"	222,03	1	7,9	4,9	3	2011-08-15 00:00:00.000	2011-08-17 00:00:00.000	2016-07-25 00:00:00.000	"Brasil"	"Rio"
98077845	777931056	"Normal"	"CB01"	"Non"	222,03	1	9	4	3	2011-08-21 00:00:00.000	2011-08-22 00:00:00.000	2016-07-25 00:00:00.000	"Colombia"	"Medellín"
98077780	440340658	"Normal"	"CB01"	"Non"	222,03	1	9,75	5,75	3	2011-09-03 00:00:00.000	2011-09-05 00:00:00.000	2011-09-21 00:00:00.000	"Colombia"	"Medellín"
98077679	337782119	"Normal"	"CB01"	"Non"	222,03	1	6	6	3	2011-09-23 00:00:00.000	2011-09-24 00:00:00.000	2011-10-13 00:00:00.000	"Venezuela"	"Caracas"
98077296	567281373	"Normal"	"CB01"	"Non"	222,03	1	8,58	6,58	3	2011-12-16 00:00:00.000	2011-12-19 00:00:00.000	2012-01-08 00:00:00.000	"Uruguay"	"Montevideo"
98077230	438776540	"Normal"	"CB01"	"Non"	222,03	1	7,73	4,73	3	2011-12-31 00:00:00.000	2012-01-02 00:00:00.000	2012-01-17 00:00:00.000	"Brasil"	"Rio"
98077132	612686122	"Normal"	"CB01"	"Non"	222,03	1	9	4	3	2012-01-21 00:00:00.000	2012-01-23 00:00:00.000	2012-01-31 00:00:00.000	"Argentina"	"Rosario"
98076955	405991354	"Normal"	"CB01"	"Non"	222,03	1	8,45	5,45	3	2012-02-28 00:00:00.000	2012-03-02 00:00:00.000	2016-09-23 00:00:00.000	"Perú"	"Lima"
98076744	628707757	"Normal"	"CB01"	"Non"	222,03	1	9,45	5,45	3	2012-04-16 00:00:00.000	2012-04-18 00:00:00.000	2012-05-01 00:00:00.000	"Colombia"	"Medellín"
98076480	695360223	"Normal"	"CB01"	"Non"	222,03	1	7,99	4,99	3	2012-06-09 00:00:00.000	2012-06-10 00:00:00.000	2012-06-27 00:00:00.000	"Chile"	"Viña del Mar"
98076407	427542511	"Normal"	"CB01"	"Non"	222,03	1	7,61	5,61	3	2012-06-25 00:00:00.000	2012-06-26 00:00:00.000	2012-07-09 00:00:00.000	"Paraguay"	"Asunción"
98076374	452241159	"Normal"	"CB01"	"Non"	222,03	1	6,88	6,88	3	2012-07-01 00:00:00.000	2012-07-02 00:00:00.000	2012-07-13 00:00:00.000	"Perú"	"Lima"
98076315	197732829	"Normal"	"CB01"	"Non"	222,03	1	7,65	6,65	3	2012-07-13 00:00:00.000	2012-07-16 00:00:00.000	2012-07-31 00:00:00.000	"Colombia"	"Medellín"
98076274	295769990	"Normal"	"CB01"	"Non"	222,03	1	7,89	4,89	3	2012-07-23 00:00:00.000	2012-07-24 00:00:00.000	2012-08-04 00:00:00.000	"Brasil"	"Rio"
98075955	331154749	"Normal"	"CB01"	"Non"	222,03	1	9,45	5,45	3	2012-09-26 00:00:00.000	2012-09-29 00:00:00.000	2012-10-12 00:00:00.000	"Chile"	"Viña del Mar"
98075950	833567577	"Normal"	"CB01"	"Non"	222,03	1	6,99	6,99	3	2012-09-27 00:00:00.000	2012-09-30 00:00:00.000	2012-10-19 00:00:00.000	"Paraguay"	"Asunción"
98075831	477490358	"Normal"	"CB01"	"Non"	222,03	1	6,33	3,33	3	2012-10-22 00:00:00.000	2012-10-23 00:00:00.000	2012-10-30 00:00:00.000	"Ecuador"	"Quito"
98075721	555364119	"Normal"	"CB01"	"Non"	222,03	1	5,99	6,99	3	2012-11-10 00:00:00.000	2012-11-13 00:00:00.000	2012-11-27 00:00:00.000	"Colombia"	"Medellín"
98075524	305002580	"Normal"	"CB01"	"Non"	222,03	1	7,89	6,89	3	2012-12-23 00:00:00.000	2012-12-26 00:00:00.000	2013-01-14 00:00:00.000	"Brasil"	"Rio"
98075285	162383747	"Normal"	"CB01"	"Non"	222,03	1	8,45	3,45	3	2013-02-07 00:00:00.000	2013-02-08 00:00:00.000	2013-02-26 00:00:00.000	"Paraguay"	"Asunción"
98075241	198717395	"Normal"	"CB01"	"Non"	222,03	1	6,61	3,61	3	2013-02-15 00:00:00.000	2013-02-16 00:00:00.000	2013-02-26 00:00:00.000	"Ecuador"	"Quito"
98075194	588854897	"Normal"	"CB01"	"Non"	222,03	1	9,14	3,14	3	2013-02-27 00:00:00.000	2013-02-28 00:00:00.000	2013-03-19 00:00:00.000	"Perú"	"Lima"
98074675	756679382	"Normal"	"CB01"	"Non"	222,03	1	6,58	3,58	3	2013-06-13 00:00:00.000	2013-06-15 00:00:00.000	2013-07-04 00:00:00.000	"Brasil"	"Rio"
98074433	491474500	"Normal"	"CB01"	"Non"	222,03	1	7,2	5,2	3	2013-08-02 00:00:00.000	2013-08-04 00:00:00.000	2013-08-12 00:00:00.000	"Argentina"	"Rosario"
98074426	360318072	"Normal"	"CB01"	"Non"	222,03	1	8,61	5,61	3	2013-08-02 00:00:00.000	2013-08-05 00:00:00.000	2013-08-17 00:00:00.000	"Uruguay"	"Montevideo"
98074394	568383385	"Normal"	"CB01"	"Non"	222,03	1	8,65	4,65	3	2013-08-12 00:00:00.000	2013-08-13 00:00:00.000	2017-02-07 00:00:00.000	"Colombia"	"Medellín"
98074238	198717395	"Normal"	"CB01"	"Non"	222,03	1	9,88	4,88	3	2013-09-13 00:00:00.000	2013-09-15 00:00:00.000	2013-09-24 00:00:00.000	"Brasil"	"Rio"
98074224	465708582	"Normal"	"CB01"	"Non"	222,03	1	8,75	5,75	3	2013-09-15 00:00:00.000	2013-09-18 00:00:00.000	2017-02-11 00:00:00.000	"Paraguay"	"Asunción"
98074126	440340658	"Normal"	"CB01"	"Non"	222,03	1	7,9	3,9	3	2013-10-06 00:00:00.000	2013-10-09 00:00:00.000	2013-10-29 00:00:00.000	"Venezuela"	"Caracas"
98074049	579052388	"Normal"	"CB01"	"Non"	222,03	1	5	6	3	2013-10-24 00:00:00.000	2013-10-25 00:00:00.000	2013-11-06 00:00:00.000	"Paraguay"	"Asunción"
98073991	551050943	"Normal"	"CB01"	"Non"	222,03	1	5,99	5,99	3	2013-11-05 00:00:00.000	2013-11-07 00:00:00.000	2013-11-27 00:00:00.000	"Ecuador"	"Quito"
98073957	782762817	"Normal"	"CB01"	"Non"	222,03	1	7,45	3,45	3	2013-11-11 00:00:00.000	2013-11-12 00:00:00.000	2013-11-28 00:00:00.000	"Brasil"	"Rio"
98073844	162737049	"Normal"	"CB01"	"Non"	222,03	1	8,55	4,55	3	2013-12-06 00:00:00.000	2013-12-09 00:00:00.000	2013-12-21 00:00:00.000	"Chile"	"Viña del Mar"
98073672	356602040	"Normal"	"CB01"	"Non"	222,03	1	7,88	6,88	3	2014-01-09 00:00:00.000	2014-01-12 00:00:00.000	2014-01-27 00:00:00.000	"Brasil"	"Rio"
98073594	465708582	"Normal"	"CB01"	"Non"	222,03	1	8,25	4,25	3	2014-01-25 00:00:00.000	2014-01-27 00:00:00.000	2017-03-19 00:00:00.000	"Brasil"	"Rio"
98073351	194622983	"Normal"	"CB01"	"Non"	222,03	1	9,1	4,1	3	2014-03-09 00:00:00.000	2014-03-11 00:00:00.000	2014-03-28 00:00:00.000	"Uruguay"	"Montevideo"
98073330	514251801	"Normal"	"CB01"	"Non"	222,03	1	9,36	6,36	3	2014-03-12 00:00:00.000	2014-03-15 00:00:00.000	2014-03-27 00:00:00.000	"Argentina"	"Rosario"
98073302	448346508	"Normal"	"CB01"	"Non"	222,03	1	7,2	6,2	3	2014-03-20 00:00:00.000	2014-03-21 00:00:00.000	2017-04-05 00:00:00.000	"Chile"	"Viña del Mar"
98073295	605633342	"Normal"	"CB01"	"Non"	222,03	1	5,99	3,99	3	2014-03-20 00:00:00.000	2014-03-22 00:00:00.000	2017-04-08 00:00:00.000	"Perú"	"Lima"
98073220	597467509	"Normal"	"CB01"	"Non"	222,03	1	9,99	3,99	3	2014-04-03 00:00:00.000	2014-04-06 00:00:00.000	2017-04-16 00:00:00.000	"Colombia"	"Medellín"
98073174	567281373	"Normal"	"CB01"	"Non"	222,03	1	6,84	3,84	3	2014-04-10 00:00:00.000	2014-04-13 00:00:00.000	2014-04-26 00:00:00.000	"Paraguay"	"Asunción"
98073128	414997525	"Normal"	"CB01"	"Non"	222,03	1	5,12	3,12	3	2014-04-19 00:00:00.000	2014-04-20 00:00:00.000	2014-05-03 00:00:00.000	"Brasil"	"Rio"
98072908	535619292	"Normal"	"CB01"	"Non"	222,03	1	5,58	4,58	3	2014-05-30 00:00:00.000	2014-06-01 00:00:00.000	2014-06-10 00:00:00.000	"Colombia"	"Medellín"
98072846	554389349	"Normal"	"CB01"	"Non"	222,03	1	9	3	3	2014-06-11 00:00:00.000	2014-06-12 00:00:00.000	2018-05-19 00:00:00.000	"Colombia"	"Medellín"
98072616	413610234	"Normal"	"CB01"	"Non"	222,03	1	7,33	5,33	3	2014-07-19 00:00:00.000	2014-07-21 00:00:00.000	2017-05-09 00:00:00.000	"Colombia"	"Medellín"
98072308	728304917	"Normal"	"CB01"	"Non"	222,03	1	7,55	5,55	3	2014-09-13 00:00:00.000	2014-09-15 00:00:00.000	2014-09-27 00:00:00.000	"Ecuador"	"Quito"
98072015	131591686	"Normal"	"CB01"	"Non"	222,03	1	6,9	3,9	3	2014-11-04 00:00:00.000	2014-11-05 00:00:00.000	2014-11-16 00:00:00.000	"Perú"	"Lima"
98071975	777301763	"Normal"	"CB01"	"Non"	222,03	1	7,25	3,25	3	2014-11-11 00:00:00.000	2014-11-13 00:00:00.000	2014-11-20 00:00:00.000	"Colombia"	"Medellín"
98071954	131591686	"Normal"	"CB01"	"Non"	222,03	1	8	4	3	2014-11-15 00:00:00.000	2014-11-17 00:00:00.000	2018-07-02 00:00:00.000	"Argentina"	"Rosario"
98071865	145148150	"Normal"	"CB01"	"Non"	222,03	1	6,36	3,36	3	2014-12-01 00:00:00.000	2014-12-03 00:00:00.000	2018-07-14 00:00:00.000	"Colombia"	"Medellín"
98071756	751863869	"Normal"	"CB01"	"Non"	222,03	1	8,65	6,65	3	2014-12-23 00:00:00.000	2014-12-24 00:00:00.000	2015-01-04 00:00:00.000	"Venezuela"	"Caracas"
98071713	680594379	"Normal"	"CB01"	"Non"	222,03	1	5,1	6,1	3	2014-12-31 00:00:00.000	2015-01-01 00:00:00.000	2017-09-25 00:00:00.000	"Venezuela"	"Caracas"
98071595	514668821	"Normal"	"CB01"	"Non"	222,03	1	8,25	4,25	3	2015-01-15 00:00:00.000	2015-01-18 00:00:00.000	2015-01-29 00:00:00.000	"Colombia"	"Medellín"
98071572	361586823	"Normal"	"CB01"	"Non"	222,03	1	7,58	5,58	3	2015-01-20 00:00:00.000	2015-01-21 00:00:00.000	2015-02-05 00:00:00.000	"Ecuador"	"Quito"
98071560	438776540	"Normal"	"CB01"	"Non"	222,03	1	8,36	4,36	3	2015-01-23 00:00:00.000	2015-01-24 00:00:00.000	2018-01-02 00:00:00.000	"Venezuela"	"Caracas"
98071480	869085354	"Normal"	"CB01"	"Non"	222,03	1	5	6	3	2015-01-31 00:00:00.000	2015-02-03 00:00:00.000	2015-02-22 00:00:00.000	"Colombia"	"Medellín"
98071361	596465578	"Normal"	"CB01"	"Non"	222,03	1	5,14	5,14	3	2015-02-20 00:00:00.000	2015-02-22 00:00:00.000	2017-07-03 00:00:00.000	"Brasil"	"Rio"
98071330	369207282	"Normal"	"CB01"	"Non"	222,03	1	9	6	3	2015-02-24 00:00:00.000	2015-02-26 00:00:00.000	2015-03-12 00:00:00.000	"Perú"	"Lima"
98071263	272385252	"Normal"	"CB01"	"Non"	222,03	1	8,22	3,22	3	2015-03-06 00:00:00.000	2015-03-09 00:00:00.000	2018-01-13 00:00:00.000	"Brasil"	"Rio"
98071245	561944200	"Normal"	"CB01"	"Non"	222,03	1	5,25	6,25	3	2015-03-10 00:00:00.000	2015-03-11 00:00:00.000	2015-03-20 00:00:00.000	"Colombia"	"Medellín"
98071234	277084893	"Normal"	"CB01"	"Non"	222,03	1	7,9	5,9	3	2015-03-12 00:00:00.000	2015-03-13 00:00:00.000	2018-01-18 00:00:00.000	"Argentina"	"Rosario"
98071201	417364182	"Normal"	"CB01"	"Non"	222,03	1	9,55	6,55	3	2015-03-15 00:00:00.000	2015-03-18 00:00:00.000	2017-10-14 00:00:00.000	"Argentina"	"Rosario"
98071159	353597252	"Normal"	"CB01"	"Non"	222,03	1	7,14	6,14	3	2015-03-20 00:00:00.000	2015-03-23 00:00:00.000	2015-04-08 00:00:00.000	"Venezuela"	"Caracas"
98071152	508031399	"Normal"	"CB01"	"Non"	222,03	1	8,36	3,36	3	2015-03-24 00:00:00.000	2015-03-25 00:00:00.000	2018-01-25 00:00:00.000	"Ecuador"	"Quito"
98071131	216955161	"Normal"	"CB01"	"Non"	222,03	1	6	5	3	2015-03-26 00:00:00.000	2015-03-28 00:00:00.000	2015-04-08 00:00:00.000	"Argentina"	"Rosario"
98070959	162761785	"Normal"	"CB01"	"Non"	222,03	1	5,33	5,33	3	2015-04-19 00:00:00.000	2015-04-21 00:00:00.000	2015-04-28 00:00:00.000	"Paraguay"	"Asunción"
98070738	821972070	"Normal"	"CB01"	"Non"	222,03	1	8,2	3,2	3	2015-05-22 00:00:00.000	2015-05-25 00:00:00.000	2015-06-08 00:00:00.000	"Uruguay"	"Montevideo"
98070530	767598372	"Normal"	"CB01"	"Non"	222,03	1	8,9	4,9	3	2015-06-23 00:00:00.000	2015-06-24 00:00:00.000	2015-07-08 00:00:00.000	"Ecuador"	"Quito"
98070527	748580804	"Normal"	"CB01"	"Non"	222,03	1	10	6	3	2015-06-24 00:00:00.000	2015-06-25 00:00:00.000	2017-11-08 00:00:00.000	"Perú"	"Lima"
98070491	510773995	"Normal"	"CB01"	"Non"	222,03	1	8,86	5,86	3	2015-06-28 00:00:00.000	2015-07-01 00:00:00.000	2015-07-19 00:00:00.000	"Chile"	"Viña del Mar"
98070370	579052388	"Normal"	"CB01"	"Non"	222,03	1	8,55	5,55	3	2015-07-19 00:00:00.000	2015-07-20 00:00:00.000	2015-07-27 00:00:00.000	"Brasil"	"Rio"
98070373	337782119	"Normal"	"CB01"	"Non"	222,03	1	7,84	3,84	3	2015-07-18 00:00:00.000	2015-07-20 00:00:00.000	2018-03-06 00:00:00.000	"Paraguay"	"Asunción"
98070360	487583305	"Normal"	"CB01"	"Non"	222,03	1	6,61	6,61	3	2015-07-20 00:00:00.000	2015-07-21 00:00:00.000	2015-08-02 00:00:00.000	"Chile"	"Viña del Mar"
98070351	376809712	"Normal"	"CB01"	"Non"	222,03	1	9,36	5,36	3	2015-07-20 00:00:00.000	2015-07-22 00:00:00.000	2015-08-07 00:00:00.000	"Uruguay"	"Montevideo"
98070344	181452465	"Normal"	"CB01"	"Non"	222,03	1	6,75	4,75	3	2015-07-20 00:00:00.000	2015-07-23 00:00:00.000	2015-08-05 00:00:00.000	"Venezuela"	"Caracas"
98070295	353597252	"Normal"	"CB01"	"Non"	222,03	1	7,45	5,45	3	2015-07-29 00:00:00.000	2015-07-30 00:00:00.000	2017-11-18 00:00:00.000	"Uruguay"	"Montevideo"
98070270	308322096	"Normal"	"CB01"	"Non"	222,03	1	9	5	3	2015-08-01 00:00:00.000	2015-08-02 00:00:00.000	2015-08-14 00:00:00.000	"Ecuador"	"Quito"
98070265	794332386	"Normal"	"CB01"	"Non"	222,03	1	9,58	6,58	3	2015-07-31 00:00:00.000	2015-08-03 00:00:00.000	2015-08-19 00:00:00.000	"Perú"	"Lima"
98070261	308322096	"Normal"	"CB01"	"Non"	222,03	1	5,61	4,61	3	2015-08-02 00:00:00.000	2015-08-04 00:00:00.000	2017-11-15 00:00:00.000	"Colombia"	"Medellín"
98070187	596188269	"Normal"	"CB01"	"Non"	222,03	1	5,99	5,99	3	2015-08-14 00:00:00.000	2015-08-16 00:00:00.000	2015-08-23 00:00:00.000	"Ecuador"	"Quito"
98070133	397983135	"Normal"	"CB01"	"Non"	222,03	1	9,61	5,61	3	2015-08-24 00:00:00.000	2015-08-25 00:00:00.000	2015-09-13 00:00:00.000	"Brasil"	"Rio"
98069854	674406500	"Normal"	"CB01"	"Non"	222,03	1	6,99	5,99	3	2015-10-03 00:00:00.000	2015-10-05 00:00:00.000	2017-08-31 00:00:00.000	"Venezuela"	"Caracas"
98069831	193322802	"Normal"	"CB01"	"Non"	222,03	1	9,99	6,99	3	2015-10-07 00:00:00.000	2015-10-09 00:00:00.000	2017-09-08 00:00:00.000	"Ecuador"	"Quito"
98069710	194398828	"Normal"	"CB01"	"Non"	222,03	1	9,61	3,61	3	2015-10-25 00:00:00.000	2015-10-27 00:00:00.000	2018-03-29 00:00:00.000	"Colombia"	"Medellín"
98069683	523605849	"Normal"	"CB01"	"Non"	222,03	1	9	7	3	2015-10-27 00:00:00.000	2015-10-30 00:00:00.000	2017-09-11 00:00:00.000	"Venezuela"	"Caracas"
98069607	316694393	"Normal"	"CB01"	"Non"	222,03	1	7,55	4,55	3	2015-11-08 00:00:00.000	2015-11-10 00:00:00.000	2015-11-19 00:00:00.000	"Paraguay"	"Asunción"
98069591	126466824	"Normal"	"CB01"	"Non"	222,03	1	7,12	6,12	3	2015-11-09 00:00:00.000	2015-11-12 00:00:00.000	2015-11-24 00:00:00.000	"Perú"	"Lima"
98069540	821972070	"Normal"	"CB01"	"Non"	222,03	1	8,22	4,22	3	2015-11-18 00:00:00.000	2015-11-21 00:00:00.000	2017-09-21 00:00:00.000	"Argentina"	"Rosario"
98069512	340379512	"Normal"	"CB01"	"Non"	222,03	1	8	6	3	2015-11-21 00:00:00.000	2015-11-24 00:00:00.000	2015-12-04 00:00:00.000	"Chile"	"Viña del Mar"
98069437	845554615	"Normal"	"CB01"	"Non"	222,03	1	7,84	4,84	3	2015-12-04 00:00:00.000	2015-12-06 00:00:00.000	2015-12-17 00:00:00.000	"Argentina"	"Rosario"
98069428	598384221	"Normal"	"CB01"	"Non"	222,03	1	8,99	5,99	3	2015-12-05 00:00:00.000	2015-12-08 00:00:00.000	2015-12-18 00:00:00.000	"Venezuela"	"Caracas"
98069420	296364886	"Normal"	"CB01"	"Non"	222,03	1	5,25	3,25	3	2015-12-07 00:00:00.000	2015-12-09 00:00:00.000	2015-12-25 00:00:00.000	"Colombia"	"Medellín"
98069414	733351455	"Normal"	"CB01"	"Non"	222,03	1	6,36	6,36	3	2015-12-08 00:00:00.000	2015-12-10 00:00:00.000	2015-12-29 00:00:00.000	"Uruguay"	"Montevideo"
98094170	514251801	"Normal"	"CB01"	"Non"	222,03	1	8	5	2	2000-01-11 00:00:00.000	2000-01-12 00:00:00.000	2000-01-20 00:00:00.000	"Paraguay"	"Asunción"
98093970	751863869	"Normal"	"CB01"	"Non"	222,03	1	6	4	2	2000-03-09 00:00:00.000	2000-03-10 00:00:00.000	2000-03-27 00:00:00.000	"Ecuador"	"Quito"
98093946	306217163	"Normal"	"CB01"	"Non"	222,03	1	9	7	2	2000-03-14 00:00:00.000	2000-03-15 00:00:00.000	2000-03-31 00:00:00.000	"Argentina"	"Rosario"
98093814	700137756	"Normal"	"CB01"	"Non"	222,03	1	6,45	5,45	2	2000-04-21 00:00:00.000	2000-04-22 00:00:00.000	2000-05-12 00:00:00.000	"Paraguay"	"Asunción"
98093766	549442190	"Normal"	"CB01"	"Non"	222,03	1	8,45	4,45	2	2000-05-07 00:00:00.000	2000-05-09 00:00:00.000	2000-05-21 00:00:00.000	"Perú"	"Lima"
98093720	664948076	"Normal"	"CB01"	"Non"	222,03	1	7,99	6,99	2	2000-05-22 00:00:00.000	2000-05-23 00:00:00.000	2000-06-11 00:00:00.000	"Colombia"	"Medellín"
98093704	684389929	"Normal"	"CB01"	"Non"	222,03	1	6,58	6,58	2	2000-05-25 00:00:00.000	2000-05-28 00:00:00.000	2000-06-08 00:00:00.000	"Argentina"	"Rosario"
98093566	819761666	"Normal"	"CB01"	"Non"	222,03	1	6,58	3,58	2	2000-06-30 00:00:00.000	2000-07-01 00:00:00.000	2000-07-13 00:00:00.000	"Ecuador"	"Quito"
98093468	360318072	"Normal"	"CB01"	"Non"	222,03	1	6,75	4,75	2	2000-07-27 00:00:00.000	2000-07-28 00:00:00.000	2000-08-08 00:00:00.000	"Uruguay"	"Montevideo"
98093378	440340658	"Normal"	"CB01"	"Non"	222,03	1	7,22	3,22	2	2000-08-21 00:00:00.000	2000-08-23 00:00:00.000	2000-09-10 00:00:00.000	"Perú"	"Lima"
98093244	890670789	"Normal"	"CB01"	"Non"	222,03	1	8,14	4,14	2	2000-09-24 00:00:00.000	2000-09-27 00:00:00.000	2000-10-09 00:00:00.000	"Brasil"	"Rio"
98093241	356712807	"Normal"	"CB01"	"Non"	222,03	1	5,99	4,99	2	2000-09-25 00:00:00.000	2000-09-28 00:00:00.000	2000-10-16 00:00:00.000	"Paraguay"	"Asunción"
98093081	309017972	"Normal"	"CB01"	"Non"	222,03	1	9,89	3,89	2	2000-11-11 00:00:00.000	2000-11-14 00:00:00.000	2000-11-26 00:00:00.000	"Chile"	"Viña del Mar"
98093058	685203305	"Normal"	"CB01"	"Non"	222,03	1	9,61	5,61	2	2000-11-17 00:00:00.000	2000-11-19 00:00:00.000	2000-12-09 00:00:00.000	"Colombia"	"Medellín"
98092898	356712807	"Normal"	"CB01"	"Non"	222,03	1	8,88	3,88	2	2000-12-29 00:00:00.000	2001-01-01 00:00:00.000	2001-01-13 00:00:00.000	"Uruguay"	"Montevideo"
98092856	162761785	"Normal"	"CB01"	"Non"	222,03	1	9,45	6,45	2	2001-01-11 00:00:00.000	2001-01-12 00:00:00.000	2001-01-27 00:00:00.000	"Chile"	"Viña del Mar"
98092820	288269706	"Normal"	"CB01"	"Non"	222,03	1	6,45	6,45	2	2001-01-22 00:00:00.000	2001-01-25 00:00:00.000	2001-02-12 00:00:00.000	"Paraguay"	"Asunción"
98092816	270034059	"Normal"	"CB01"	"Non"	222,03	1	5,84	3,84	2	2001-01-24 00:00:00.000	2001-01-26 00:00:00.000	2001-02-04 00:00:00.000	"Venezuela"	"Caracas"
